timestamp,android.sensor.accelerometer_value_0,android.sensor.accelerometer_value_1,android.sensor.accelerometer_value_2,android.sensor.gyroscope_value_0,android.sensor.gyroscope_value_1,android.sensor.gyroscope_value_2,android.sensor.magnetic_field_value_0,android.sensor.magnetic_field_value_1,android.sensor.magnetic_field_value_2,android.sensor.gravity_value_0,android.sensor.gravity_value_1,android.sensor.gravity_value_2,android.sensor.linear_acceleration_value_0,android.sensor.linear_acceleration_value_1,android.sensor.linear_acceleration_value_2,android.sensor.rotation_vector_value_0,android.sensor.rotation_vector_value_1,android.sensor.rotation_vector_value_2,android.sensor.rotation_vector_value_3,android.sensor.rotation_vector_value_4,norm,falling
2025-05-26T22:05:54.894702,3.2602208,0.36789647,-0.049052864,-2.4521039,2.3656843,-0.8751141,-9.2842,7.625,9.5648,1.8702776,-6.2017403,7.3628025,0.31631362,2.762753,1.8019934,-0.32964942,0.12622517,-0.5726019,0.73994964,-1.0,19.1863156461674,0
2025-05-26T22:05:55.349403,-1.0785648,-10.645668,1.8281165,-0.111053735,1.5990939,0.27430537,-10.5652,-0.060999997,5.5875998,-0.25338033,-9.626165,1.8555673,1.0014892,-2.7392406,-1.2160069,-0.09929002,0.62891483,-0.7582464,0.14024967,-1.0,19.273924275474528,0
2025-05-26T22:05:56.274200,0.253041,-9.233304,3.0634112,-0.7685877,0.35326806,0.27403906,-6.5392,-12.2,-8.1374,-1.5447872,-9.673047,0.4649516,0.38201547,-2.365694,-0.25295323,-0.18941663,-0.663638,0.71849996,0.08639292,-1.0,21.38429970456981,1
2025-05-26T22:05:56.340740,-0.8769695,-11.8283205,-2.428715,-0.36605123,-0.060320552,0.89934886,-4.9165998,-12.8344,-11.955999,-2.346386,-9.505561,-0.5560234,1.4908855,0.8587103,1.8511984,-0.22872251,-0.68995315,0.684675,0.05358072,-1.0,24.164467408838494,1
2025-05-26T22:05:56.996036,-1.6480566,5.179863,-3.7938204,0.93663305,-2.945454,2.792056,-1.6348,-10.2724,-16.787199,-9.227569,-2.4614177,-2.2279549,3.2193837,-7.0009546,-1.3150585,0.54525906,0.56239367,-0.5331044,0.31969607,-1.0,24.709736751144323,1
2025-05-26T22:05:57.269237,-6.5850477,3.8344984,10.983654,-1.415469,-3.0174925,0.090147935,-5.3802,-7.198,-14.091,-8.719673,2.140312,3.9442039,5.3280454,-0.41291666,-6.0592785,0.48823065,0.24603331,-0.6363596,0.54419196,-1.0,25.151176205488735,1
2025-05-26T22:05:57.414132,-9.87458,1.3926228,-0.5084748,0.5187834,-1.664075,1.914545,-7.8202,-4.7214,-11.2484,-6.301443,0.8079382,7.4705725,-1.4210882,4.1648097,-1.2849197,0.2846774,0.19510415,-0.7004244,0.62473905,-1.0,20.870295630691835,1
2025-05-26T22:05:57.619264,-3.458227,7.7754774,7.938189,0.7113298,-0.29148278,0.9700557,-10.1382,-1.8909999,-8.3082,-3.669314,3.4312215,8.422188,-1.6996639,0.6881454,0.19691372,0.2630457,0.0373485,-0.6046001,0.7509133,-1.0,20.34504677440866,1
2025-05-26T22:05:57.842235,1.6654046,8.555537,3.4797623,1.1301116,-0.6708498,1.0474205,-11.9194,1.281,-5.4045997,-1.3341311,5.1561575,8.23435,-1.7981088,-0.8585851,0.024744034,0.26566285,-0.09791957,-0.5465355,0.7881205,-1.0,19.130288286188406,1
2025-05-26T22:05:58.219219,5.960521,5.54417,5.00758,-0.328767,-0.2435459,1.9469025,-11.7852,7.9178,0.56119996,4.7118144,6.4830847,5.6514425,-1.6518548,1.1468573,-0.7717638,0.2593781,-0.38023627,-0.29913366,0.8358603,-1.0,20.000166794743382,1
2025-05-26T22:05:58.480221,8.27797,1.4548361,5.5627146,-0.72091717,0.44701126,1.5684675,-9.4794,10.1992,4.27,6.7888737,3.616026,6.0832515,-0.18346882,1.3501616,-0.78599405,0.13582475,-0.41399536,-0.15440753,0.88674563,-1.0,20.433432110870196,1
2025-05-26T22:05:59.219496,1.5409778,-5.2492547,5.165506,-2.2766016,0.6838993,-0.47976813,-0.3538,13.785999,10.9678,0.9336128,-1.8593727,9.583397,-0.08113867,0.22899699,-0.051894188,-0.10586492,-0.013243476,-0.33241233,0.9370802,-1.0,21.707055163806185,1
2025-05-26T22:05:59.441878,-0.45104706,-5.890531,4.566702,-1.8666083,0.27337328,0.3274354,0.0244,11.407,12.480599,0.1600941,-5.8253837,7.8873105,1.4693754,1.2372856,0.1648531,-0.2899734,0.11736486,-0.38040078,0.8703081,-1.0,21.147005552879207,1
2025-05-26T22:05:59.622577,-1.7054844,-6.532406,4.4231324,-0.46312338,0.56245923,0.5653887,-0.8418,8.5034,13.8348,-1.159519,-7.8388534,5.7773943,-0.2644298,0.34008026,-0.8262677,-0.4243008,0.15938544,-0.18797868,0.87133753,-1.0,20.72323408883988,1
2025-05-26T22:05:59.906409,-0.68075806,-7.3513494,0.21894327,0.33808804,1.6908398,0.17736639,-3.294,5.7218,14.4326,-2.733787,-8.0509405,4.8866315,1.173292,-0.19201994,-0.4691553,-0.42764872,0.2607062,-0.18898897,0.8446491,-1.0,20.229972208264652,1
2025-05-26T22:06:01.222596,-21.55335,4.2508492,17.035702,0.7057372,-0.6924214,0.39454702,-16.043,3.2574,9.943,-5.614513,-0.6875398,8.010925,-5.9787908,1.5125372,0.2161355,-0.054011755,0.26980853,-0.07561527,0.95841974,-1.0,35.73608120069942,1
2025-05-26T22:06:01.623198,-6.680761,7.6366935,6.013163,1.2626038,-1.0817752,-0.15819165,-14.2374,8.3204,8.0398,-4.9153094,1.3377854,8.379765,2.0041013,-0.14941645,2.6257572,0.07349144,0.25951865,-0.009848667,0.96288735,-1.0,24.23992491282316,1
2025-05-26T22:06:02.038567,-7.3417783,5.337789,8.977272,-1.8829867,-0.75087774,-1.2896348,-11.9316,12.443999,5.673,-3.8826315,4.0145984,8.060927,-0.5042772,2.5983102,0.68700933,0.2818991,0.09767278,-0.4023511,0.8655094,-1.0,24.572438024125734,1
2025-05-26T22:06:02.345007,-1.7006987,-0.71425754,10.657632,-2.190182,-1.2114711,-0.71678925,-11.6998,11.4924,6.8441997,-3.3117144,-0.34636086,9.224043,-1.236603,1.6974062,-0.3446226,0.068731785,0.15805265,-0.4846547,0.85755765,-1.0,23.286673876546836,0
2025-05-26T22:06:02.469070,0.9086744,-4.679165,7.8759756,-2.3357236,-1.2828437,0.3050649,-11.4558,9.5892,7.6493998,-0.31276795,-4.6988497,8.601941,-0.18891233,2.611476,0.42623425,-0.20653343,0.13699284,-0.48070642,0.8411291,-1.0,21.88274713940237,0
2025-05-26T22:06:02.681892,-1.911267,-11.109876,9.029915,-0.8018772,-0.30240172,0.31744856,-11.5168,7.198,8.2716,0.49481001,-7.9663663,5.697592,-0.2539309,1.728601,1.4585943,-0.42119876,0.17915149,-0.39804736,0.7950186,-1.0,23.78391377735428,0
2025-05-26T22:06:02.822481,-2.1224337,-5.172684,3.551547,0.669385,0.55580133,-0.22650169,-12.1146,4.697,8.979199,0.32301316,-8.148007,5.447571,-1.8057513,0.04333353,1.4810348,-0.440919,0.16685812,-0.34456444,0.81180304,-1.0,19.94394612287985,0
2025-05-26T22:06:03.140707,-1.3752748,-10.96152,3.9780676,-0.25140223,-0.2194443,0.49494812,-13.0784,1.7567999,10.6384,-0.3351288,-7.602299,6.185719,0.04388985,0.2082653,-0.95872974,-0.37458932,0.21047314,-0.40722787,0.80594623,-1.0,22.905653171799585,0
2025-05-26T22:06:03.423337,1.4404793,-0.8009974,5.67757,0.4119907,-2.0470374,-0.5223787,-12.993,-1.1101999,13.4444,0.016695248,-7.954339,5.7357306,-2.5329676,0.5447631,-1.7592571,-0.4249961,0.1641263,-0.32243615,0.8297444,-1.0,22.32408813534596,1
2025-05-26T22:06:03.449617,-0.6520442,-6.8817577,4.581059,0.6444845,-0.89242464,0.8620646,-11.5534,-3.0133998,15.981999,2.4272313,-7.2090964,6.189335,-1.8347996,-1.1343188,-0.22224617,-0.42934525,-0.009716908,-0.26872694,0.8621798,-1.0,23.907815960816595,1
2025-05-26T22:06:04.030503,-9.122637,-23.569304,-11.86182,-2.5770059,-0.15073481,-3.6772902,-5.8803997,-4.1724,18.5318,5.6548796,-5.865435,5.4579663,1.7836604,0.1569972,0.06107855,-0.38788387,-0.26695928,-0.1443205,0.87031627,-1.0,36.005823946877484,1
2025-05-26T22:06:04.037094,34.293335,-5.9527445,-4.430311,0.04114581,0.23489064,-0.4418181,-3.1109998,-3.8918,19.0564,8.723115,-3.4513054,2.8576472,1.0615492,-8.173753,2.154485,-0.47767684,-0.35514137,-0.42324468,0.68305445,-1.0,42.30919342233956,1
2025-05-26T22:06:04.518215,8.934201,-0.44626144,4.8065825,0.5853624,0.26871276,-0.5036034,2.0862,-2.013,19.6054,8.594112,-0.84274244,4.6477327,0.6224232,0.21239609,-2.5631828,-0.34309605,-0.38120428,-0.5092829,0.69108564,-1.0,24.530383950581463,1
2025-05-26T22:06:04.813352,7.746763,2.07697,5.299504,-0.090147935,0.3933486,0.22224063,5.6851997,0.0854,20.3252,8.112271,0.9508917,5.4274535,-0.40509224,0.9505163,-0.34836626,-0.23878564,-0.40774786,-0.5308777,0.7034856,-1.0,25.24727699835522,1
2025-05-26T22:06:05.120969,10.389636,0.8751749,6.7555366,-0.4668518,0.26471803,0.09254478,6.4049997,0.53679997,20.3618,7.7111135,0.39570072,6.0458703,-0.03838253,1.325559,-0.85185003,-0.2687852,-0.34568906,-0.5874905,0.6805208,-1.0,26.66859640133453,1
2025-05-26T22:06:05.295555,8.431708,1.6366907,9.546764,0.30932593,0.9127978,-0.23102905,5.9658,0.52459997,20.3374,7.3148856,-0.1842264,6.529081,1.4543238,1.3185816,-0.61871433,-0.2793222,-0.29847717,-0.606615,0.68184215,-1.0,26.791381849301334,1
2025-05-26T22:06:05.418427,3.3415768,1.0809577,2.0865414,-0.46844968,0.3632549,-1.6768582,4.3554,1.0126,20.5082,6.0533333,1.1371216,7.631152,4.3457637,-2.1450984,2.6026583,-0.17797993,-0.2815007,-0.64236915,0.690248,-1.0,24.266519275268802,1
2025-05-26T22:06:05.683455,7.469196,-4.1575294,8.2253275,-1.9929751,-0.0011984216,1.1147984,2.3179998,0.57339996,20.251999,5.302147,1.0126569,8.187317,0.48527193,1.7543683,-3.919684,-0.19639653,-0.20974135,-0.7742193,0.5639339,-1.0,26.050675018579895,1
2025-05-26T22:06:05.854431,7.8759756,-3.281158,8.608179,-1.794836,0.043409493,0.8836362,0.13419999,-0.5978,19.629799,4.996067,-3.4695559,7.692325,-3.6955953,1.4299808,2.458775,-0.32587236,-0.040096745,-0.7042261,0.6294959,-1.0,25.62273333918867,0
2025-05-26T22:06:06.136916,2.5226333,-3.673581,5.232505,-1.8570209,0.30919278,0.30932593,-2.0374,-2.5864,18.385399,4.2306623,-6.420824,6.0864534,1.8572731,2.8616755,1.3211632,-0.4191607,0.11824375,-0.6807568,0.5889762,-1.0,22.611848128079345,0
2025-05-26T22:06:06.226501,1.8520447,-8.811569,2.7092733,-1.6907066,-0.2755038,1.4740585,-4.3919997,-4.8068,16.653,3.2553904,-8.461315,3.7388434,-0.8973751,2.5437007,2.2897215,-0.48538545,0.27161184,-0.63916224,0.5311305,-1.0,22.889462725716122,0
2025-05-26T22:06:06.561201,-7.4997044,-13.437493,8.282756,-0.23462431,0.05339634,-0.46831653,-6.7222,-7.015,14.542399,0.38667184,-9.75145,0.96442306,1.4826962,1.5015483,2.4104013,-0.5191158,0.42584842,-0.49233827,0.55387264,-1.0,26.8329292391691,0
2025-05-26T22:06:06.840025,2.4987051,-9.788439,3.4654055,2.3584938,0.18069534,0.27803382,-8.906,-8.7108,12.932,1.151884,-9.540456,1.9553127,-3.0263681,-2.21807,1.0818152,-0.50494736,0.38122824,-0.5373266,0.55764985,-1.0,23.570945919221327,0
2025-05-26T22:06:07.104283,3.3894334,-7.609774,5.8360944,-1.4382391,-0.26684853,0.44607913,-11.651,-11.528999,10.309,1.2145158,-7.586764,6.0939617,-2.1182313,1.1278257,-2.1363344,-0.35276008,0.254666,-0.6357989,0.63754636,-1.0,24.27401838420004,1
2025-05-26T22:06:07.459952,-7.6480594,-5.7230334,5.6392846,-0.7854988,-0.9460873,-1.4631397,-13.359,-12.3586,7.0394,0.028198605,-9.397625,-2.8025403,-0.8091638,3.2309165,5.0696898,-0.6300672,0.49588814,-0.3709943,0.4684799,-1.0,25.345947493213284,1
2025-05-26T22:06:07.689537,8.800203,-13.935201,-0.8775677,4.3553305,-0.21678115,-1.0542115,-13.529799,-11.7242,7.1858,1.3515844,-9.46308,-2.1894598,-3.227634,-4.711138,-1.6505725,-0.67744815,0.39076257,-0.38457847,0.4903754,-1.0,28.252186863602468,1
2025-05-26T22:06:11.730722,0.74596244,-9.132806,-1.0402796,-0.7119956,-2.0988357,-0.0326237,-0.96379995,-13.3834,-10.1382,0.40828717,-9.323663,3.0121417,-0.30584174,-0.0641346,-2.5456948,-0.17690518,-0.69026506,0.6671016,0.21728809,-1.0,21.852594987298634,0
2025-05-26T22:06:11.734264,4.0211387,-13.293924,-0.05383851,-0.1649827,-1.5692666,-0.2559296,0.56119996,-12.8832,-12.5171995,0.2066092,-9.671758,-1.6077353,1.2160809,-0.0680933,1.7538306,-0.069389366,-0.75970834,0.6424681,0.07254703,-1.0,24.92304300018695,0
